PERMX	PERMY	PERMZ	Dates	Qoil(m3\day)	Qoil(t\day)	Qliq(m3\day)	Qcum_oil(m3)	Qcum_oil(t)	Qcum_wat
13	14	3.4	44136.00	198.632416	170.823878	296.994168	76390.5045	65695.83387	109196.1433
13	14	3.4	44166.00	199.994191	171.995005	297.804248	82390.33024	70855.68401	118130.2707
13	14	3.4	44197.00	201.461402	173.256805	298.725382	88635.63371	76226.64499	127390.7576
13	14	3.4	44228.00	202.685495	174.309526	299.418025	94918.88405	81630.24028	136672.7163
13	14	3.4	44256.00	203.462379	174.977646	299.725635	100615.8307	86529.61437	145065.0341
13	14	3.4	44287.00	203.840081	175.302469	299.585843	106934.8732	91963.99092	154352.1952
13	14	3.4	44317.00	203.757002	175.231022	299.00502	113047.5832	97220.92158	163322.3458
13	14	3.4	44348.00	203.244794	174.790523	297.990195	119348.1718	102639.4278	172560.0419
13	14	3.4	44378.00	202.420117	174.081301	296.681848	125420.7754	107861.8668	181460.4973
13	14	3.4	44409.00	201.300863	173.118742	295.068768	131661.1021	113228.5478	190607.6291
13	14	3.4	44440.00	199.991104	171.99235	293.272842	137860.8263	118560.3106	199699.0872
13	14	3.4	44470.00	198.604535	170.7999	291.422856	143818.9624	123684.3077	208441.7729
13	14	3.4	44501.00	197.10311	169.508674	289.450808	149929.1588	128939.0766	217414.748
13	14	3.4	44531.00	195.620619	168.233732	287.522355	155797.7774	133986.0885	226040.4186
13	14	3.4	44562.00	194.091699	166.918861	285.542605	161814.62	139160.5732	234892.2394
13	14	3.4	44593.00	192.591119	165.628362	283.600897	167784.9447	144295.0525	243683.8672
13	14	3.4	44621.00	191.273148	164.494906	281.892984	173140.5928	148900.9098	251576.8707
13	14	3.4	44652.00	189.871734	163.289692	280.07008	179026.6166	153962.8903	260259.0432
13	14	3.4	44682.00	188.579567	162.178427	278.379418	184684.0036	158828.2431	268610.4257
13	14	3.4	44713.00	187.312838	161.089041	276.709917	190490.7016	163822.0034	277188.4332
13	14	3.4	44743.00	186.150161	160.089138	275.165256	196075.2064	168624.6775	285443.3908
13	14	3.4	44774.00	185.014654	159.112602	273.642909	201810.6607	173557.1682	293926.321
13	14	3.4	44805.00	183.940025	158.188421	272.188824	207512.8014	178461.0092	302364.1746
13	14	3.4	44835.00	182.953687	157.340171	270.841709	213001.4121	183181.2144	310489.4258
13	14	3.4	44866.00	181.985776	156.507767	269.507884	218642.9711	188032.9551	318844.1702
13	14	3.4	44896.00	181.090543	155.737867	268.265221	224075.6874	192705.0911	326892.1269
13	14	3.4	44927.00	180.203215	154.974765	267.025547	229661.987	197509.3089	335169.9188
13	14	3.4	44958.00	179.349343	154.240435	265.82533	235221.8167	202290.7623	343410.5041
13	14	3.4	44986.00	178.601587	153.597365	264.769742	240222.6611	206591.4885	350824.0568
13	14	3.4	45017.00	177.798043	152.906318	263.631484	245734.4004	211331.5844	358996.6328
13	14	3.4	45047.00	177.040625	152.254937	262.555754	251045.6192	215899.2325	366873.3054
13	14	3.4	45078.00	176.277026	151.598242	261.468858	256510.207	220598.778	374978.84
13	14	3.4	45108.00	175.554211	150.976622	260.438357	261776.8333	225128.0767	382791.9908
13	14	3.4	45139.00	174.82286	150.347659	259.394464	267196.342	229788.8541	390833.2191
13	14	3.4	45170.00	174.105958	149.731124	258.370209	272593.6267	234430.5189	398842.6956
13	14	3.4	45200.00	173.427602	149.147737	257.399118	277796.4547	238904.9511	406564.6691
13	14	3.4	45231.00	172.738503	148.555113	256.412161	283151.3483	243510.1596	414513.4461
13	14	3.4	45261.00	172.082397	147.990862	255.472028	288313.8202	247949.8854	422177.6069
13	14	3.4	45292.00	171.41554	147.417365	254.515922	293627.702	252519.8237	430067.6005
13	14	3.4	45323.00	170.759656	146.853304	253.574966	298921.2513	257072.2761	437928.4245
13	14	3.4	45352.00	170.155662	146.33387	252.707784	303855.7655	261315.9583	445256.9502
13	14	3.4	45383.00	169.520764	145.787857	251.7954	309110.9092	265835.3819	453062.6076
13	14	3.4	45413.00	168.916481	145.268174	250.926281	314178.4036	270193.4271	460590.396
13	14	3.4	45444.00	168.302792	144.740402	250.042802	319395.7902	274680.3796	468341.7229
13	14	3.4	45474.00	167.718974	144.238318	249.201349	324427.3594	279007.5291	475817.7634
13	14	3.4	45505.00	167.128751	143.730726	248.34833	329608.3507	283463.1816	483516.5616
13	14	3.4	45536.00	166.548853	143.232013	247.508963	334771.3652	287903.374	491189.3394
13	14	3.4	45566.00	165.996895	142.757329	246.708955	339751.272	292186.0939	498590.6081
13	14	3.4	45597.00	165.436228	142.275156	245.89512	344879.7951	296596.6238	506213.3568
13	14	3.4	45627.00	164.902656	141.816284	245.119489	349826.8748	300851.1123	513566.9415
13	14	3.4	45658.00	164.360821	141.350307	244.330738	354922.0602	305232.9718	521141.1944
13	27	4	43862.00	514.657341	442.605313	687.312797	18422.37094	15843.23901	24184.21099
13	27	4	43891.00	394.187488	339.001239	549.424948	29853.80808	25674.27495	40117.53448
13	27	4	43922.00	334.137038	287.357852	481.071568	40212.05624	34582.36836	55030.75307
13	27	4	43952.00	302.911618	260.503991	445.559916	49299.40478	42397.48811	68397.55057
13	27	4	43983.00	287.662148	247.389448	427.706332	58216.9314	50066.561	81656.44683
13	27	4	44013.00	281.225249	241.853714	419.531103	66653.68886	57322.17242	94242.37992
13	27	4	44044.00	278.832662	239.796089	415.739694	75297.50138	64755.85119	107130.3104
13	27	4	44075.00	278.559282	239.560983	414.255059	83932.83912	72182.24165	119972.2173
13	27	4	44105.00	278.886808	239.842656	413.496752	92299.44339	79377.52131	132377.1198
13	27	4	44136.00	279.125377	240.047824	412.669293	100952.3301	86819.00386	145169.8679
13	27	4	44166.00	278.918685	239.870069	411.481318	109319.8906	94015.10592	157514.3074
13	27	4	44197.00	278.102633	239.168265	409.675671	117941.0722	101429.3221	170214.2532
13	27	4	44228.00	276.725623	237.984035	407.336332	126519.5665	108806.8272	182841.6796
13	27	4	44256.00	275.107105	236.592109	404.879454	134222.5654	115431.4063	194178.3043
13	27	4	44287.00	272.982452	234.764908	401.852679	142685.0214	122709.1184	206635.7373
13	27	4	44317.00	270.730253	232.828018	398.750583	150806.929	129693.959	218598.2548
13	27	4	44348.00	268.298264	230.736507	395.468074	159124.1752	136846.7907	230857.7651
13	27	4	44378.00	265.921434	228.692434	392.294936	167101.8182	143707.5637	242626.6132
13	27	4	44409.00	263.49792	226.608211	389.07395	175270.2538	150732.4183	254687.9057
13	27	4	44440.00	261.147195	224.586588	385.950782	183365.8168	157694.6025	266652.3799
13	27	4	44470.00	258.964335	222.709329	383.043744	191134.7469	164375.8823	278143.6922
13	27	4	44501.00	256.800208	220.848179	380.155122	199095.5533	171222.1759	289928.501
13	27	4	44531.00	254.798238	219.126485	377.472792	206739.5005	177795.9704	301252.6848
13	27	4	44562.00	252.829897	217.433711	374.822686	214577.2273	184536.4155	312872.1881
13	27	4	44593.00	250.956754	215.822808	372.288914	222356.8866	191226.9225	324413.1444
13	27	4	44621.00	249.338566	214.431167	370.090013	229338.3665	197230.9952	334775.6647
13	27	4	44652.00	247.628959	212.960904	367.754982	237014.8642	203832.7832	346176.0691
13	27	4	44682.00	246.047584	211.600922	365.583261	244396.2917	210180.8109	357143.567
13	27	4	44713.00	244.480847	210.253529	363.421354	251975.198	216698.6703	368409.629
13	27	4	44743.00	243.023285	209.000025	361.400954	259265.8965	222968.671	379251.6576
13	27	4	44774.00	241.57495	207.754457	359.383956	266754.72	229409.0592	390392.5602
13	27	4	44805.00	240.185911	206.559883	357.438692	274200.4832	235812.4156	401473.1597
13	27	4	44835.00	238.887066	205.442877	355.612753	281367.0952	241975.7019	412141.5423
13	27	4	44866.00	237.592829	204.329832	353.785486	288732.4729	248309.9267	423108.8923
13	27	4	44896.00	236.380946	203.287614	352.068291	295823.9013	254408.5551	433670.941
13	27	4	44927.00	235.167594	202.24413	350.34344	303114.0967	260678.1231	444531.5877
13	27	4	44958.00	233.98987	201.231287	348.664328	310367.7826	266916.2931	455340.1818
13	27	4	44986.00	232.953726	200.340204	347.183342	316890.487	272525.8188	465061.3154
13	27	4	45017.00	231.837848	199.380549	345.584331	324077.4602	278706.6158	475774.4297
13	27	4	45047.00	230.785352	198.475402	344.072794	331001.0208	284660.8779	486096.6135
13	27	4	45078.00	229.72605	197.564402	342.547772	338122.5283	290785.3744	496715.5944
13	27	4	45108.00	228.728379	196.706407	341.107195	344984.3797	296686.5666	506948.8103
13	27	4	45139.00	227.72141	195.840413	339.650537	352043.7434	302757.6193	517477.977
13	27	4	45170.00	226.737856	194.994557	338.224931	359072.617	308802.4506	527962.9498
13	27	4	45200.00	225.807479	194.194432	336.873631	365846.8413	314628.2836	538069.1587
13	27	4	45231.00	224.868401	193.386826	335.506756	372817.7618	320623.2751	548469.8681
13	27	4	45261.00	223.979885	192.622701	334.21082	379537.1583	326401.9562	558496.1927
13	27	4	45292.00	223.082516	191.850963	332.899125	386452.7163	332349.336	568816.0656
13	27	4	45323.00	222.205199	191.096471	331.613935	393341.0775	338273.3266	579096.0976
13	27	4	45352.00	221.401616	190.40539	330.434355	399761.7244	343795.0829	588678.6939
13	27	4	45383.00	220.562875	189.684073	329.199866	406599.1735	349675.2892	598883.8897
13	27	4	45413.00	219.770664	189.00277	328.03042	413192.2934	355345.3723	608724.8023
13	27	4	45444.00	218.969815	188.314042	326.845686	419980.3577	361183.1076	618857.0186
13	27	4	45474.00	218.211422	187.661822	325.721174	426526.7003	366812.9623	628628.6538
13	27	4	45505.00	217.448695	187.005878	324.585684	433267.6099	372610.1445	638690.81
13	27	4	45536.00	216.703218	186.364767	323.472901	439985.4096	378387.4523	648718.4699
13	27	4	45566.00	215.99834	185.758573	322.417597	446465.3598	383960.2094	658390.9978
13	27	4	45597.00	215.285704	185.145706	321.348081	453139.2166	389699.7263	668352.7883
13	27	4	45627.00	214.608768	184.56354	320.330598	459577.4797	395236.6325	677962.7063
13	27	4	45658.00	213.92288	183.973677	319.297828	466209.0889	400939.8165	687860.939
14	14	2	43862.00	420.32696	361.481186	554.011537	15042.82998	12936.83378	19593.51568
14	14	2	43891.00	326.143256	280.4832	445.207675	24500.9844	21070.84659	32504.53825
14	14	2	43922.00	273.336344	235.069255	385.171986	32974.41105	28357.9935	44444.86983
14	14	2	43952.00	241.147602	207.386938	349.193415	40208.83912	34579.60165	54920.6723
14	14	2	43983.00	222.454349	191.31074	328.207383	47104.92395	40510.23459	65095.10118
14	14	2	44013.00	212.868559	183.066961	317.195643	53490.98072	46002.24342	74610.97048
14	14	2	44044.00	208.115613	178.979427	311.409708	59942.56472	51550.60566	84264.67144
14	14	2	44075.00	206.439968	177.538372	308.92241	66342.20372	57054.2952	93841.26614
14	14	2	44105.00	206.624504	177.697073	308.437466	72540.93885	62385.20741	103094.3901
14	14	2	44136.00	207.869766	178.767999	309.071988	78984.9016	67927.01538	112675.6217
14	14	2	44166.00	209.442069	180.12018	310.09505	85268.16369	73330.62077	121978.4732
14	14	2	44197.00	210.991623	181.452796	311.095939	91808.90401	78955.65744	131622.4474
14	14	2	44228.00	212.171783	182.467733	311.734201	98386.22926	84612.15716	141286.2076
14	14	2	44256.00	212.825786	183.030176	311.902753	104345.3513	89737.0021	150019.4847
14	14	2	44287.00	213.00065	183.180559	311.54898	110948.3714	95415.59942	159677.5031
14	14	2	44317.00	212.688613	182.912208	310.738038	117329.0298	100902.9656	168999.6442
14	14	2	44348.00	211.929793	182.259623	309.47531	123898.8534	106553.0139	178593.3788
14	14	2	44378.00	210.87475	181.352285	307.941747	130225.0959	111993.5825	187831.6312
14	14	2	44409.00	209.539455	180.203931	306.120058	136720.819	117579.9044	197321.353
14	14	2	44440.00	208.04585	178.919432	304.155089	143170.2404	123126.4067	206750.1608
14	14	2	44470.00	206.514794	177.602723	302.176821	149365.6842	128454.4884	215815.4654
14	14	2	44501.00	204.883684	176.199968	300.092451	155717.0784	133916.6874	225118.3314
14	14	2	44531.00	203.298188	174.836441	298.083947	161816.024	139161.7807	234060.8498
14	14	2	44562.00	201.681383	173.44599	296.041921	168068.1469	144538.6064	243238.1494
14	14	2	44593.00	200.107749	172.092664	294.051913	174271.4871	149873.4789	252353.7587
14	14	2	44621.00	198.733649	170.910938	292.309335	179836.0293	154658.9852	260538.4201
14	14	2	44652.00	197.278636	169.659627	290.455212	185951.667	159918.4336	269542.5316
14	14	2	44682.00	195.94065	168.50896	288.739055	191829.8865	164973.7024	278204.7033
14	14	2	44713.00	194.631831	167.383375	287.048336	197863.4733	170162.587	287103.2017
14	14	2	44743.00	193.428814	166.348779	285.484237	203666.3377	175153.0504	295667.7288
14	14	2	44774.00	192.249963	165.334968	283.9413	209626.0866	180278.4345	304469.9091
14	14	2	44805.00	191.1347	164.375843	282.470394	215551.2623	185374.0856	313226.4913
14	14	2	44835.00	190.110579	163.495098	281.108619	221254.5797	190278.9385	321659.7499
14	14	2	44866.00	189.102214	162.627904	279.757998	227116.7483	195320.4035	330332.2478
14	14	2	44896.00	188.166217	161.822947	278.498135	232761.7348	200175.0919	338687.1919
14	14	2	44927.00	187.235018	161.022115	277.240061	238566.0204	205166.7775	347281.6338
14	14	2	44958.00	186.334614	160.247768	276.019771	244342.3934	210134.4583	355838.2467
14	14	2	44986.00	185.543433	159.567351	274.944815	249537.6095	214602.3442	363536.7014
14	14	2	45017.00	184.69085	158.834132	273.783566	255263.0259	219526.2022	372023.992
14	14	2	45047.00	183.885419	158.141461	272.68427	260779.5884	224270.446	380204.5201
14	14	2	45078.00	183.071948	157.441875	271.572374	266454.8188	229151.1442	388623.2637
14	14	2	45108.00	182.30088	156.778757	270.517025	271923.8452	233854.5069	396738.7744
14	14	2	45139.00	181.521954	156.10888	269.448767	277551.0258	238693.8822	405091.6862
14	14	2	45170.00	180.758643	155.452433	268.400351	283154.5437	243512.9076	413412.0971
14	14	2	45200.00	180.032254	154.827738	267.401948	288555.5113	248157.7397	421434.1556
14	14	2	45231.00	179.294244	154.19305	266.386937	294113.6329	252937.7243	429692.1506
14	14	2	45261.00	178.592467	153.589522	265.420665	299471.4069	257545.4099	437654.7706
14	14	2	45292.00	177.879069	152.976	264.437679	304985.658	262287.6659	445852.3386
14	14	2	45323.00	177.177297	152.372475	263.469935	310478.1542	267011.2126	454019.9066
14	14	2	45352.00	176.530955	151.816621	262.577926	315597.5519	271413.8947	461634.6665
14	14	2	45383.00	175.851457	151.232253	261.639368	321048.9471	276102.0945	469745.4869
14	14	2	45413.00	175.204669	150.676016	260.745213	326305.0872	280622.375	477567.8433
14	14	2	45444.00	174.548677	150.111863	259.836932	331716.0962	285275.8427	485622.7882
14	14	2	45474.00	173.924678	149.575222	258.971972	336933.8365	289763.0994	493391.9473
14	14	2	45505.00	173.291401	149.030605	258.093196	342305.8699	294383.0481	501392.8364
14	14	2	45536.00	172.672234	148.498121	257.231958	347658.7092	298986.4899	509367.027
14	14	2	45566.00	172.082895	147.991289	256.411336	352821.196	303426.2286	517059.3671
14	14	2	45597.00	171.484328	147.476522	255.576927	358137.2102	307998.0008	524982.2519
14	14	2	45627.00	170.914777	146.986708	254.782079	363264.6535	312407.602	532625.7143
14	14	2	45658.00	170.336418	146.48932	253.973964	368545.0824	316948.7709	540498.9072
14	16	2.5	43862.00	440.127621	378.509754	581.736508	15794.49487	13583.26559	20607.71882
14	16	2.5	43891.00	338.341165	290.973402	464.727118	25606.38864	22021.49423	34084.80524
14	16	2.5	43922.00	283.196564	243.549044	402.154251	34385.4821	29571.51461	46551.587
14	16	2.5	43952.00	251.710389	216.470934	366.80589	41936.79378	36065.64265	57555.76369
14	16	2.5	43983.00	234.254699	201.459041	347.030942	49198.68945	42310.87292	68313.72291
14	16	2.5	44013.00	225.804237	194.191644	337.12809	55972.81655	48136.62223	78427.5656
14	16	2.5	44044.00	222.003588	190.923086	332.250459	62854.92778	54055.23789	88727.32985
14	16	2.5	44075.00	221.148874	190.188032	330.530401	69710.54289	59951.06688	98973.77226
14	16	2.5	44105.00	221.914895	190.84681	330.575158	76367.98973	65676.47117	108891.027
14	16	2.5	44136.00	223.444861	192.162581	331.424018	83294.78044	71633.51118	119165.1715
14	16	2.5	44166.00	224.996627	193.497099	332.34888	90044.67923	77438.42414	129135.6379
14	16	2.5	44197.00	226.272349	194.59422	332.993656	97059.12205	83470.84496	139458.4413
14	16	2.5	44228.00	226.994	195.214839	333.092717	104095.936	89522.50499	149784.3155
14	16	2.5	44256.00	227.139019	195.339557	332.681611	110455.8286	94992.01258	159099.4006
14	16	2.5	44287.00	226.710755	194.971249	331.648334	117483.862	101036.1213	169380.499
14	16	2.5	44317.00	225.833782	194.217053	330.1979	124258.8754	106862.6329	179286.436
14	16	2.5	44348.00	224.546237	193.109764	328.338282	131219.8088	112849.0356	189464.9227
14	16	2.5	44378.00	223.040248	191.814613	326.289603	137911.0162	118603.474	199253.6108
14	16	2.5	44409.00	221.302775	190.320386	324.002177	144771.4022	124503.4059	209297.6783
14	16	2.5	44440.00	219.468838	188.743201	321.639119	151574.9362	130354.4451	219268.491
14	16	2.5	44470.00	217.665553	187.192375	319.332957	158104.9028	135970.2164	228848.4797
14	16	2.5	44501.00	215.810886	185.597362	316.96999	164795.0403	141723.7346	238674.5494
14	16	2.5	44531.00	214.05589	184.088065	314.734398	171216.717	147246.3766	248116.5813
14	16	2.5	44562.00	212.307135	182.584135	312.501374	177798.2381	152906.4848	257804.1239
14	16	2.5	44593.00	210.636301	181.147219	310.357839	184327.9635	158522.0486	267425.2169
14	16	2.5	44621.00	209.201003	179.912862	308.505486	190185.5915	163559.6087	276063.3705
14	16	2.5	44652.00	207.699276	178.621378	306.553705	196624.2691	169096.8714	285566.5354
14	16	2.5	44682.00	206.326636	177.440907	304.756126	202814.0682	174420.0986	294709.2192
14	16	2.5	44713.00	204.987058	176.28887	302.988568	209168.667	179885.0536	304101.8648
14	16	2.5	44743.00	203.756591	175.230668	301.353679	215281.3647	185141.9737	313142.4751
14	16	2.5	44774.00	202.547816	174.191122	299.736887	221560.347	190541.8985	322434.3186
14	16	2.5	44805.00	201.396462	173.200958	298.186802	227803.6374	195911.1281	331678.1095
14	16	2.5	44835.00	200.330516	172.284243	296.743289	233813.5528	201079.6554	340580.4082
14	16	2.5	44866.00	199.272875	171.374672	295.303728	239991.012	206392.2703	349734.8238
14	16	2.5	44896.00	198.284762	170.524895	293.95297	245939.5548	211508.0171	358553.4129
14	16	2.5	44927.00	197.296229	169.674757	292.596949	252055.7379	216767.9346	367623.9183
14	16	2.5	44958.00	196.336201	168.849133	291.276435	258142.1601	222002.2577	376653.4877
